Date,Age,Year,Month,x,xlog,t,trend
1981-01-01,0,1981,1,1,0,1,0.0025252525
1981-01-01,1,1981,1,116,4.7535901911,1,0.0025252525
1981-01-01,2,1981,1,137,4.9199809258,1,0.0025252525
1981-01-01,3,1981,1,119,4.7791234931,1,0.0025252525
1981-01-01,4,1981,1,130,4.8675344505,1,0.0025252525
1981-01-01,5,1981,1,127,4.8441870865,1,0.0025252525
1981-01-01,6,1981,1,146,4.9836066217,1,0.0025252525
1981-01-01,7,1981,1,123,4.8121843554,1,0.0025252525
1981-01-01,8,1981,1,92,4.521788577,1,0.0025252525
1981-01-01,9,1981,1,109,4.6913478822,1,0.0025252525
1981-01-01,10,1981,1,119,4.7791234931,1,0.0025252525
1981-01-01,11,1981,1,102,4.6249728133,1,0.0025252525
1981-01-01,12,1981,1,110,4.7004803658,1,0.0025252525
1981-01-01,13,1981,1,109,4.6913478822,1,0.0025252525
1981-01-01,14,1981,1,104,4.6443908991,1,0.0025252525
1981-01-01,15,1981,1,104,4.6443908991,1,0.0025252525
1981-01-01,16,1981,1,116,4.7535901911,1,0.0025252525
1981-01-01,17,1981,1,169,5.1298987149,1,0.0025252525
1981-01-01,18,1981,1,183,5.2094861528,1,0.0025252525
1981-01-01,19,1981,1,236,5.463831805,1,0.0025252525
1981-01-01,20,1981,1,255,5.5412635452,1,0.0025252525
1981-01-01,21,1981,1,312,5.7430031878,1,0.0025252525
1981-01-01,22,1981,1,289,5.6664266881,1,0.0025252525
1981-01-01,23,1981,1,299,5.7004435734,1,0.0025252525
1981-01-01,24,1981,1,299,5.7004435734,1,0.0025252525
1981-01-01,25,1981,1,288,5.6629604801,1,0.0025252525
1981-01-01,26,1981,1,247,5.5093883366,1,0.0025252525
1981-01-01,27,1981,1,236,5.463831805,1,0.0025252525
1981-01-01,28,1981,1,238,5.4722706737,1,0.0025252525
1981-01-01,29,1981,1,209,5.342334252,1,0.0025252525
1981-01-01,30,1981,1,185,5.2203558251,1,0.0025252525
1981-01-01,31,1981,1,175,5.1647859739,1,0.0025252525
1981-01-01,32,1981,1,164,5.0998664278,1,0.0025252525
1981-01-01,33,1981,1,159,5.0689042022,1,0.0025252525
1981-01-01,34,1981,1,141,4.9487598904,1,0.0025252525
1981-01-01,35,1981,1,144,4.9698132996,1,0.0025252525
1981-01-01,36,1981,1,108,4.6821312271,1,0.0025252525
1981-01-01,37,1981,1,102,4.6249728133,1,0.0025252525
1981-01-01,38,1981,1,87,4.4659081187,1,0.0025252525
1981-01-01,39,1981,1,83,4.4188406078,1,0.0025252525
1981-01-01,40,1981,1,81,4.3944491547,1,0.0025252525
1981-01-01,41,1981,1,89,4.4886363697,1,0.0025252525
1981-01-01,42,1981,1,72,4.276666119,1,0.0025252525
1981-01-01,43,1981,1,74,4.3040650932,1,0.0025252525
1981-01-01,44,1981,1,60,4.0943445622,1,0.0025252525
1981-01-01,45,1981,1,50,3.9120230054,1,0.0025252525
1981-01-01,46,1981,1,56,4.0253516907,1,0.0025252525
1981-01-01,47,1981,1,54,3.9889840466,1,0.0025252525
1981-01-01,48,1981,1,62,4.127134385,1,0.0025252525
1981-01-01,49,1981,1,47,3.8501476017,1,0.0025252525
1981-01-01,50,1981,1,35,3.5553480615,1,0.0025252525
1981-01-01,51,1981,1,53,3.9702919136,1,0.0025252525
1981-01-01,52,1981,1,41,3.7135720667,1,0.0025252525
1981-01-01,53,1981,1,33,3.4965075615,1,0.0025252525
1981-01-01,54,1981,1,44,3.7841896339,1,0.0025252525
1981-01-01,55,1981,1,35,3.5553480615,1,0.0025252525
1981-01-01,56,1981,1,30,3.4011973817,1,0.0025252525
1981-01-01,57,1981,1,35,3.5553480615,1,0.0025252525
1981-01-01,58,1981,1,39,3.6635616461,1,0.0025252525
1981-01-01,59,1981,1,40,3.6888794541,1,0.0025252525
1981-01-01,60,1981,1,40,3.6888794541,1,0.0025252525
1981-01-01,61,1981,1,37,3.6109179126,1,0.0025252525
1981-01-01,62,1981,1,22,3.0910424534,1,0.0025252525
1981-01-01,63,1981,1,24,3.1780538303,1,0.0025252525
1981-01-01,64,1981,1,24,3.1780538303,1,0.0025252525
1981-01-01,65,1981,1,30,3.4011973817,1,0.0025252525
1981-01-01,66,1981,1,38,3.6375861597,1,0.0025252525
1981-01-01,67,1981,1,38,3.6375861597,1,0.0025252525
1981-01-01,68,1981,1,43,3.7612001157,1,0.0025252525
1981-01-01,69,1981,1,39,3.6635616461,1,0.0025252525
1981-01-01,70,1981,1,41,3.7135720667,1,0.0025252525
1981-01-01,71,1981,1,52,3.9512437186,1,0.0025252525
1981-01-01,72,1981,1,43,3.7612001157,1,0.0025252525
1981-01-01,73,1981,1,36,3.5835189385,1,0.0025252525
1981-01-01,74,1981,1,35,3.5553480615,1,0.0025252525
1981-01-01,75,1981,1,37,3.6109179126,1,0.0025252525
1981-01-01,76,1981,1,32,3.4657359028,1,0.0025252525
1981-01-01,77,1981,1,29,3.36729583,1,0.0025252525
1981-01-01,78,1981,1,18,2.8903717579,1,0.0025252525
1981-01-01,79,1981,1,13,2.5649493575,1,0.0025252525
1981-01-01,80,1981,1,12,2.4849066498,1,0.0025252525
1981-01-01,81,1981,1,6,1.7917594692,1,0.0025252525
1981-01-01,82,1981,1,5,1.6094379124,1,0.0025252525
1981-01-01,83,1981,1,4,1.3862943611,1,0.0025252525
1981-01-01,84,1981,1,3,1.0986122887,1,0.0025252525
1981-01-01,85,1981,1,4,1.3862943611,1,0.0025252525
1981-01-01,86,1981,1,5,1.6094379124,1,0.0025252525
1981-01-01,87,1981,1,3,1.0986122887,1,0.0025252525
1981-01-01,88,1981,1,3,1.0986122887,1,0.0025252525
1981-01-01,89,1981,1,4,1.3862943611,1,0.0025252525
1981-01-01,90,1981,1,1,0,1,0.0025252525
1981-01-01,91,1981,1,1,0,1,0.0025252525
1981-01-01,93,1981,1,1,0,1,0.0025252525
1981-01-01,98,1981,1,1,0,1,0.0025252525
1981-02-01,1,1981,2,173,5.1532915945,2,0.0050505051
1981-02-01,2,1981,2,170,5.1357984371,2,0.0050505051
1981-02-01,3,1981,2,136,4.9126548857,2,0.0050505051
1981-02-01,4,1981,2,134,4.8978398,2,0.0050505051
1981-02-01,5,1981,2,134,4.8978398,2,0.0050505051
1981-02-01,6,1981,2,147,4.9904325868,2,0.0050505051
1981-02-01,7,1981,2,133,4.8903491282,2,0.0050505051
1981-02-01,8,1981,2,121,4.7957905456,2,0.0050505051
1981-02-01,9,1981,2,127,4.8441870865,2,0.0050505051
1981-02-01,10,1981,2,119,4.7791234931,2,0.0050505051
1981-02-01,11,1981,2,122,4.8040210447,2,0.0050505051
1981-02-01,12,1981,2,106,4.6634390941,2,0.0050505051
1981-02-01,13,1981,2,112,4.7184988713,2,0.0050505051
1981-02-01,14,1981,2,111,4.7095302013,2,0.0050505051
1981-02-01,15,1981,2,127,4.8441870865,2,0.0050505051
1981-02-01,16,1981,2,152,5.0238805208,2,0.0050505051
1981-02-01,17,1981,2,201,5.3033049081,2,0.0050505051
1981-02-01,18,1981,2,218,5.3844950628,2,0.0050505051
1981-02-01,19,1981,2,289,5.6664266881,2,0.0050505051
1981-02-01,20,1981,2,340,5.8289456176,2,0.0050505051
1981-02-01,21,1981,2,366,5.9026333334,2,0.0050505051
1981-02-01,22,1981,2,384,5.9506425526,2,0.0050505051
1981-02-01,23,1981,2,382,5.9454206086,2,0.0050505051
1981-02-01,24,1981,2,385,5.9532433343,2,0.0050505051
1981-02-01,25,1981,2,358,5.8805329864,2,0.0050505051
1981-02-01,26,1981,2,302,5.7104270174,2,0.0050505051
1981-02-01,27,1981,2,292,5.6767538023,2,0.0050505051
1981-02-01,28,1981,2,252,5.5294290875,2,0.0050505051
1981-02-01,29,1981,2,250,5.5214609179,2,0.0050505051
1981-02-01,30,1981,2,198,5.2882670307,2,0.0050505051
1981-02-01,31,1981,2,212,5.3565862747,2,0.0050505051
1981-02-01,32,1981,2,177,5.1761497326,2,0.0050505051
1981-02-01,33,1981,2,156,5.0498560072,2,0.0050505051
1981-02-01,34,1981,2,161,5.081404365,2,0.0050505051
1981-02-01,35,1981,2,152,5.0238805208,2,0.0050505051
1981-02-01,36,1981,2,113,4.7273878187,2,0.0050505051
1981-02-01,37,1981,2,112,4.7184988713,2,0.0050505051
1981-02-01,38,1981,2,120,4.7874917428,2,0.0050505051
1981-02-01,39,1981,2,85,4.4426512565,2,0.0050505051
1981-02-01,40,1981,2,82,4.4067192473,2,0.0050505051
1981-02-01,41,1981,2,92,4.521788577,2,0.0050505051
1981-02-01,42,1981,2,91,4.5108595065,2,0.0050505051
1981-02-01,43,1981,2,73,4.2904594411,2,0.0050505051
1981-02-01,44,1981,2,64,4.1588830834,2,0.0050505051
1981-02-01,45,1981,2,67,4.2046926194,2,0.0050505051
1981-02-01,46,1981,2,65,4.1743872699,2,0.0050505051
1981-02-01,47,1981,2,50,3.9120230054,2,0.0050505051
1981-02-01,48,1981,2,55,4.0073331852,2,0.0050505051
1981-02-01,49,1981,2,45,3.8066624898,2,0.0050505051
1981-02-01,50,1981,2,49,3.8918202981,2,0.0050505051
1981-02-01,51,1981,2,50,3.9120230054,2,0.0050505051
1981-02-01,52,1981,2,43,3.7612001157,2,0.0050505051
1981-02-01,53,1981,2,42,3.7376696183,2,0.0050505051
1981-02-01,54,1981,2,50,3.9120230054,2,0.0050505051
1981-02-01,55,1981,2,40,3.6888794541,2,0.0050505051
1981-02-01,56,1981,2,31,3.4339872045,2,0.0050505051
1981-02-01,57,1981,2,26,3.258096538,2,0.0050505051
1981-02-01,58,1981,2,23,3.1354942159,2,0.0050505051
1981-02-01,59,1981,2,23,3.1354942159,2,0.0050505051
1981-02-01,60,1981,2,26,3.258096538,2,0.0050505051
1981-02-01,61,1981,2,34,3.5263605246,2,0.0050505051
1981-02-01,62,1981,2,17,2.8332133441,2,0.0050505051
1981-02-01,63,1981,2,16,2.7725887222,2,0.0050505051
1981-02-01,64,1981,2,21,3.0445224377,2,0.0050505051
1981-02-01,65,1981,2,26,3.258096538,2,0.0050505051
1981-02-01,66,1981,2,21,3.0445224377,2,0.0050505051
1981-02-01,67,1981,2,23,3.1354942159,2,0.0050505051
1981-02-01,68,1981,2,17,2.8332133441,2,0.0050505051
1981-02-01,69,1981,2,18,2.8903717579,2,0.0050505051
1981-02-01,70,1981,2,18,2.8903717579,2,0.0050505051
1981-02-01,71,1981,2,24,3.1780538303,2,0.0050505051
1981-02-01,72,1981,2,25,3.2188758249,2,0.0050505051
1981-02-01,73,1981,2,18,2.8903717579,2,0.0050505051
1981-02-01,74,1981,2,17,2.8332133441,2,0.0050505051
1981-02-01,75,1981,2,15,2.7080502011,2,0.0050505051
1981-02-01,76,1981,2,7,1.9459101491,2,0.0050505051
1981-02-01,77,1981,2,10,2.302585093,2,0.0050505051
1981-02-01,78,1981,2,9,2.1972245773,2,0.0050505051
1981-02-01,79,1981,2,11,2.3978952728,2,0.0050505051
1981-02-01,80,1981,2,13,2.5649493575,2,0.0050505051
1981-02-01,81,1981,2,3,1.0986122887,2,0.0050505051
1981-02-01,82,1981,2,6,1.7917594692,2,0.0050505051
1981-02-01,83,1981,2,1,0,2,0.0050505051
1981-02-01,84,1981,2,4,1.3862943611,2,0.0050505051
1981-02-01,85,1981,2,3,1.0986122887,2,0.0050505051
1981-02-01,86,1981,2,2,0.6931471806,2,0.0050505051
1981-02-01,87,1981,2,4,1.3862943611,2,0.0050505051
1981-02-01,88,1981,2,1,0,2,0.0050505051
1981-02-01,90,1981,2,1,0,2,0.0050505051
1981-02-01,91,1981,2,1,0,2,0.0050505051
1981-02-01,95,1981,2,2,0.6931471806,2,0.0050505051
1981-02-01,98,1981,2,1,0,2,0.0050505051
1981-03-01,0,1981,3,8,2.0794415417,3,0.0075757576
1981-03-01,1,1981,3,178,5.1817835503,3,0.0075757576
1981-03-01,2,1981,3,137,4.9199809258,3,0.0075757576
1981-03-01,3,1981,3,131,4.8751973232,3,0.0075757576
1981-03-01,4,1981,3,126,4.836281907,3,0.0075757576
1981-03-01,5,1981,3,121,4.7957905456,3,0.0075757576
1981-03-01,6,1981,3,114,4.7361984484,3,0.0075757576
1981-03-01,7,1981,3,83,4.4188406078,3,0.0075757576
1981-03-01,8,1981,3,78,4.3567088267,3,0.0075757576
1981-03-01,9,1981,3,72,4.276666119,3,0.0075757576
1981-03-01,10,1981,3,71,4.262679877,3,0.0075757576
1981-03-01,11,1981,3,85,4.4426512565,3,0.0075757576
1981-03-01,12,1981,3,63,4.1431347264,3,0.0075757576
1981-03-01,13,1981,3,70,4.248495242,3,0.0075757576
1981-03-01,14,1981,3,62,4.127134385,3,0.0075757576
1981-03-01,15,1981,3,79,4.3694478525,3,0.0075757576
1981-03-01,16,1981,3,138,4.9272536852,3,0.0075757576
1981-03-01,17,1981,3,188,5.2364419628,3,0.0075757576
1981-03-01,18,1981,3,241,5.4847969335,3,0.0075757576
1981-03-01,19,1981,3,339,5.8260001074,3,0.0075757576
1981-03-01,20,1981,3,340,5.8289456176,3,0.0075757576
1981-03-01,21,1981,3,414,6.0258659738,3,0.0075757576
1981-03-01,22,1981,3,391,5.96870756,3,0.0075757576
1981-03-01,23,1981,3,372,5.9188938543,3,0.0075757576
1981-03-01,24,1981,3,341,5.8318824773,3,0.0075757576
1981-03-01,25,1981,3,356,5.8749307309,3,0.0075757576
1981-03-01,26,1981,3,303,5.7137328055,3,0.0075757576
1981-03-01,27,1981,3,236,5.463831805,3,0.0075757576
1981-03-01,28,1981,3,244,5.4971682253,3,0.0075757576
1981-03-01,29,1981,3,241,5.4847969335,3,0.0075757576
1981-03-01,30,1981,3,215,5.3706380281,3,0.0075757576
1981-03-01,31,1981,3,166,5.1119877884,3,0.0075757576
1981-03-01,32,1981,3,163,5.0937502008,3,0.0075757576
1981-03-01,33,1981,3,143,4.9628446303,3,0.0075757576
1981-03-01,34,1981,3,134,4.8978398,3,0.0075757576
1981-03-01,35,1981,3,134,4.8978398,3,0.0075757576
1981-03-01,36,1981,3,93,4.5325994932,3,0.0075757576
1981-03-01,37,1981,3,100,4.605170186,3,0.0075757576
1981-03-01,38,1981,3,75,4.3174881135,3,0.0075757576
1981-03-01,39,1981,3,78,4.3567088267,3,0.0075757576
1981-03-01,40,1981,3,71,4.262679877,3,0.0075757576
1981-03-01,41,1981,3,74,4.3040650932,3,0.0075757576
1981-03-01,42,1981,3,52,3.9512437186,3,0.0075757576
1981-03-01,43,1981,3,68,4.2195077052,3,0.0075757576
1981-03-01,44,1981,3,71,4.262679877,3,0.0075757576
1981-03-01,45,1981,3,53,3.9702919136,3,0.0075757576
1981-03-01,46,1981,3,54,3.9889840466,3,0.0075757576
1981-03-01,47,1981,3,61,4.1108738642,3,0.0075757576
1981-03-01,48,1981,3,43,3.7612001157,3,0.0075757576
1981-03-01,49,1981,3,39,3.6635616461,3,0.0075757576
1981-03-01,50,1981,3,51,3.9318256327,3,0.0075757576
1981-03-01,51,1981,3,33,3.4965075615,3,0.0075757576
1981-03-01,52,1981,3,35,3.5553480615,3,0.0075757576
1981-03-01,53,1981,3,29,3.36729583,3,0.0075757576
1981-03-01,54,1981,3,29,3.36729583,3,0.0075757576
1981-03-01,55,1981,3,39,3.6635616461,3,0.0075757576
1981-03-01,56,1981,3,37,3.6109179126,3,0.0075757576
1981-03-01,57,1981,3,30,3.4011973817,3,0.0075757576
1981-03-01,58,1981,3,28,3.3322045102,3,0.0075757576
1981-03-01,59,1981,3,21,3.0445224377,3,0.0075757576
1981-03-01,60,1981,3,30,3.4011973817,3,0.0075757576
1981-03-01,61,1981,3,32,3.4657359028,3,0.0075757576
1981-03-01,62,1981,3,17,2.8332133441,3,0.0075757576
1981-03-01,63,1981,3,14,2.6390573296,3,0.0075757576
1981-03-01,64,1981,3,13,2.5649493575,3,0.0075757576
1981-03-01,65,1981,3,22,3.0910424534,3,0.0075757576
1981-03-01,66,1981,3,14,2.6390573296,3,0.0075757576
1981-03-01,67,1981,3,15,2.7080502011,3,0.0075757576
1981-03-01,68,1981,3,17,2.8332133441,3,0.0075757576
1981-03-01,69,1981,3,20,2.9957322736,3,0.0075757576
1981-03-01,70,1981,3,16,2.7725887222,3,0.0075757576
1981-03-01,71,1981,3,11,2.3978952728,3,0.0075757576
1981-03-01,72,1981,3,11,2.3978952728,3,0.0075757576
1981-03-01,73,1981,3,11,2.3978952728,3,0.0075757576
1981-03-01,74,1981,3,17,2.8332133441,3,0.0075757576
1981-03-01,75,1981,3,14,2.6390573296,3,0.0075757576
1981-03-01,76,1981,3,13,2.5649493575,3,0.0075757576
1981-03-01,77,1981,3,7,1.9459101491,3,0.0075757576
1981-03-01,78,1981,3,6,1.7917594692,3,0.0075757576
1981-03-01,79,1981,3,5,1.6094379124,3,0.0075757576
1981-03-01,80,1981,3,5,1.6094379124,3,0.0075757576
1981-03-01,81,1981,3,5,1.6094379124,3,0.0075757576
1981-03-01,82,1981,3,5,1.6094379124,3,0.0075757576
1981-03-01,83,1981,3,4,1.3862943611,3,0.0075757576
1981-03-01,84,1981,3,5,1.6094379124,3,0.0075757576
1981-03-01,85,1981,3,2,0.6931471806,3,0.0075757576
1981-03-01,86,1981,3,4,1.3862943611,3,0.0075757576
1981-03-01,87,1981,3,2,0.6931471806,3,0.0075757576
1981-03-01,88,1981,3,3,1.0986122887,3,0.0075757576
1981-03-01,89,1981,3,1,0,3,0.0075757576
1981-03-01,91,1981,3,1,0,3,0.0075757576
1981-03-01,93,1981,3,1,0,3,0.0075757576
1981-03-01,94,1981,3,1,0,3,0.0075757576
1981-03-01,95,1981,3,1,0,3,0.0075757576
1981-04-01,0,1981,4,12,2.4849066498,4,0.0101010101
1981-04-01,1,1981,4,110,4.7004803658,4,0.0101010101
1981-04-01,2,1981,4,79,4.3694478525,4,0.0101010101
1981-04-01,3,1981,4,81,4.3944491547,4,0.0101010101
1981-04-01,4,1981,4,74,4.3040650932,4,0.0101010101
1981-04-01,5,1981,4,73,4.2904594411,4,0.0101010101
1981-04-01,6,1981,4,74,4.3040650932,4,0.0101010101
1981-04-01,7,1981,4,52,3.9512437186,4,0.0101010101
1981-04-01,8,1981,4,52,3.9512437186,4,0.0101010101
1981-04-01,9,1981,4,53,3.9702919136,4,0.0101010101
1981-04-01,10,1981,4,50,3.9120230054,4,0.0101010101
1981-04-01,11,1981,4,52,3.9512437186,4,0.0101010101
1981-04-01,12,1981,4,49,3.8918202981,4,0.0101010101
1981-04-01,13,1981,4,48,3.8712010109,4,0.0101010101
1981-04-01,14,1981,4,47,3.8501476017,4,0.0101010101
1981-04-01,15,1981,4,55,4.0073331852,4,0.0101010101
1981-04-01,16,1981,4,72,4.276666119,4,0.0101010101
1981-04-01,17,1981,4,94,4.5432947823,4,0.0101010101
1981-04-01,18,1981,4,95,4.5538768916,4,0.0101010101
1981-04-01,19,1981,4,154,5.0369526024,4,0.0101010101
1981-04-01,20,1981,4,184,5.2149357576,4,0.0101010101
1981-04-01,21,1981,4,191,5.252273428,4,0.0101010101
1981-04-01,22,1981,4,207,5.3327187933,4,0.0101010101
1981-04-01,23,1981,4,210,5.3471075307,4,0.0101010101
1981-04-01,24,1981,4,191,5.252273428,4,0.0101010101
1981-04-01,25,1981,4,175,5.1647859739,4,0.0101010101
1981-04-01,26,1981,4,165,5.1059454739,4,0.0101010101
1981-04-01,27,1981,4,178,5.1817835503,4,0.0101010101
1981-04-01,28,1981,4,155,5.0434251169,4,0.0101010101
1981-04-01,29,1981,4,121,4.7957905456,4,0.0101010101
1981-04-01,30,1981,4,105,4.6539603502,4,0.0101010101
1981-04-01,31,1981,4,93,4.5325994932,4,0.0101010101
1981-04-01,32,1981,4,91,4.5108595065,4,0.0101010101
1981-04-01,33,1981,4,101,4.6151205168,4,0.0101010101
1981-04-01,34,1981,4,90,4.4998096703,4,0.0101010101
1981-04-01,35,1981,4,50,3.9120230054,4,0.0101010101
1981-04-01,36,1981,4,52,3.9512437186,4,0.0101010101
1981-04-01,37,1981,4,56,4.0253516907,4,0.0101010101
1981-04-01,38,1981,4,48,3.8712010109,4,0.0101010101
1981-04-01,39,1981,4,52,3.9512437186,4,0.0101010101
1981-04-01,40,1981,4,42,3.7376696183,4,0.0101010101
1981-04-01,41,1981,4,55,4.0073331852,4,0.0101010101
1981-04-01,42,1981,4,39,3.6635616461,4,0.0101010101
1981-04-01,43,1981,4,31,3.4339872045,4,0.0101010101
1981-04-01,44,1981,4,41,3.7135720667,4,0.0101010101
1981-04-01,45,1981,4,35,3.5553480615,4,0.0101010101
1981-04-01,46,1981,4,34,3.5263605246,4,0.0101010101
1981-04-01,47,1981,4,28,3.3322045102,4,0.0101010101
1981-04-01,48,1981,4,28,3.3322045102,4,0.0101010101
1981-04-01,49,1981,4,25,3.2188758249,4,0.0101010101
1981-04-01,50,1981,4,28,3.3322045102,4,0.0101010101
1981-04-01,51,1981,4,17,2.8332133441,4,0.0101010101
1981-04-01,52,1981,4,20,2.9957322736,4,0.0101010101
1981-04-01,53,1981,4,21,3.0445224377,4,0.0101010101
1981-04-01,54,1981,4,14,2.6390573296,4,0.0101010101
1981-04-01,55,1981,4,21,3.0445224377,4,0.0101010101
1981-04-01,56,1981,4,13,2.5649493575,4,0.0101010101
1981-04-01,57,1981,4,23,3.1354942159,4,0.0101010101
1981-04-01,58,1981,4,13,2.5649493575,4,0.0101010101
1981-04-01,59,1981,4,10,2.302585093,4,0.0101010101
1981-04-01,60,1981,4,10,2.302585093,4,0.0101010101
1981-04-01,61,1981,4,12,2.4849066498,4,0.0101010101
1981-04-01,62,1981,4,8,2.0794415417,4,0.0101010101
1981-04-01,63,1981,4,2,0.6931471806,4,0.0101010101
1981-04-01,64,1981,4,13,2.5649493575,4,0.0101010101
1981-04-01,65,1981,4,8,2.0794415417,4,0.0101010101
1981-04-01,66,1981,4,9,2.1972245773,4,0.0101010101
1981-04-01,67,1981,4,8,2.0794415417,4,0.0101010101
1981-04-01,68,1981,4,5,1.6094379124,4,0.0101010101
1981-04-01,69,1981,4,9,2.1972245773,4,0.0101010101
1981-04-01,70,1981,4,7,1.9459101491,4,0.0101010101
1981-04-01,71,1981,4,3,1.0986122887,4,0.0101010101
1981-04-01,72,1981,4,7,1.9459101491,4,0.0101010101
1981-04-01,73,1981,4,4,1.3862943611,4,0.0101010101
1981-04-01,74,1981,4,8,2.0794415417,4,0.0101010101
1981-04-01,75,1981,4,4,1.3862943611,4,0.0101010101
1981-04-01,76,1981,4,1,0,4,0.0101010101
1981-04-01,77,1981,4,5,1.6094379124,4,0.0101010101
1981-04-01,78,1981,4,3,1.0986122887,4,0.0101010101
1981-04-01,79,1981,4,3,1.0986122887,4,0.0101010101
1981-04-01,80,1981,4,3,1.0986122887,4,0.0101010101
1981-04-01,81,1981,4,6,1.7917594692,4,0.0101010101
1981-04-01,82,1981,4,4,1.3862943611,4,0.0101010101
1981-04-01,83,1981,4,4,1.3862943611,4,0.0101010101
1981-04-01,84,1981,4,2,0.6931471806,4,0.0101010101
1981-04-01,85,1981,4,2,0.6931471806,4,0.0101010101
1981-04-01,87,1981,4,1,0,4,0.0101010101
1981-04-01,90,1981,4,1,0,4,0.0101010101
1981-05-01,0,1981,5,24,3.1780538303,5,0.0126262626
1981-05-01,1,1981,5,113,4.7273878187,5,0.0126262626
1981-05-01,2,1981,5,120,4.7874917428,5,0.0126262626
1981-05-01,3,1981,5,72,4.276666119,5,0.0126262626
1981-05-01,4,1981,5,77,4.3438054219,5,0.0126262626
1981-05-01,5,1981,5,85,4.4426512565,5,0.0126262626
1981-05-01,6,1981,5,79,4.3694478525,5,0.0126262626
1981-05-01,7,1981,5,70,4.248495242,5,0.0126262626
1981-05-01,8,1981,5,60,4.0943445622,5,0.0126262626
1981-05-01,9,1981,5,59,4.0775374439,5,0.0126262626
1981-05-01,10,1981,5,70,4.248495242,5,0.0126262626
1981-05-01,11,1981,5,47,3.8501476017,5,0.0126262626
1981-05-01,12,1981,5,42,3.7376696183,5,0.0126262626
1981-05-01,13,1981,5,46,3.8286413965,5,0.0126262626
1981-05-01,14,1981,5,54,3.9889840466,5,0.0126262626
1981-05-01,15,1981,5,53,3.9702919136,5,0.0126262626
1981-05-01,16,1981,5,76,4.3307333403,5,0.0126262626
1981-05-01,17,1981,5,115,4.7449321284,5,0.0126262626
1981-05-01,18,1981,5,124,4.8202815656,5,0.0126262626
1981-05-01,19,1981,5,161,5.081404365,5,0.0126262626
1981-05-01,20,1981,5,181,5.1984970313,5,0.0126262626
1981-05-01,21,1981,5,255,5.5412635452,5,0.0126262626
1981-05-01,22,1981,5,262,5.5683445038,5,0.0126262626
1981-05-01,23,1981,5,261,5.5645204073,5,0.0126262626
1981-05-01,24,1981,5,249,5.5174528965,5,0.0126262626
1981-05-01,25,1981,5,222,5.4026773819,5,0.0126262626
1981-05-01,26,1981,5,199,5.2933048247,5,0.0126262626
1981-05-01,27,1981,5,208,5.3375380797,5,0.0126262626
1981-05-01,28,1981,5,161,5.081404365,5,0.0126262626
1981-05-01,29,1981,5,155,5.0434251169,5,0.0126262626
1981-05-01,30,1981,5,134,4.8978398,5,0.0126262626
1981-05-01,31,1981,5,133,4.8903491282,5,0.0126262626
1981-05-01,32,1981,5,117,4.7621739348,5,0.0126262626
1981-05-01,33,1981,5,95,4.5538768916,5,0.0126262626
1981-05-01,34,1981,5,90,4.4998096703,5,0.0126262626
1981-05-01,35,1981,5,84,4.4308167988,5,0.0126262626
1981-05-01,36,1981,5,80,4.3820266347,5,0.0126262626
1981-05-01,37,1981,5,65,4.1743872699,5,0.0126262626
1981-05-01,38,1981,5,58,4.0604430105,5,0.0126262626
1981-05-01,39,1981,5,69,4.2341065046,5,0.0126262626
1981-05-01,40,1981,5,52,3.9512437186,5,0.0126262626
1981-05-01,41,1981,5,52,3.9512437186,5,0.0126262626
1981-05-01,42,1981,5,54,3.9889840466,5,0.0126262626
1981-05-01,43,1981,5,52,3.9512437186,5,0.0126262626
1981-05-01,44,1981,5,40,3.6888794541,5,0.0126262626
1981-05-01,45,1981,5,27,3.295836866,5,0.0126262626
1981-05-01,46,1981,5,29,3.36729583,5,0.0126262626
1981-05-01,47,1981,5,33,3.4965075615,5,0.0126262626
1981-05-01,48,1981,5,28,3.3322045102,5,0.0126262626
1981-05-01,49,1981,5,39,3.6635616461,5,0.0126262626
1981-05-01,50,1981,5,29,3.36729583,5,0.0126262626
1981-05-01,51,1981,5,30,3.4011973817,5,0.0126262626
1981-05-01,52,1981,5,13,2.5649493575,5,0.0126262626
1981-05-01,53,1981,5,18,2.8903717579,5,0.0126262626
1981-05-01,54,1981,5,10,2.302585093,5,0.0126262626
1981-05-01,55,1981,5,23,3.1354942159,5,0.0126262626
1981-05-01,56,1981,5,18,2.8903717579,5,0.0126262626
1981-05-01,57,1981,5,11,2.3978952728,5,0.0126262626
1981-05-01,58,1981,5,9,2.1972245773,5,0.0126262626
1981-05-01,59,1981,5,12,2.4849066498,5,0.0126262626
1981-05-01,60,1981,5,17,2.8332133441,5,0.0126262626
1981-05-01,61,1981,5,23,3.1354942159,5,0.0126262626
1981-05-01,62,1981,5,12,2.4849066498,5,0.0126262626
1981-05-01,63,1981,5,10,2.302585093,5,0.0126262626
1981-05-01,64,1981,5,10,2.302585093,5,0.0126262626
1981-05-01,65,1981,5,10,2.302585093,5,0.0126262626
1981-05-01,66,1981,5,11,2.3978952728,5,0.0126262626
1981-05-01,67,1981,5,12,2.4849066498,5,0.0126262626
1981-05-01,68,1981,5,15,2.7080502011,5,0.0126262626
1981-05-01,69,1981,5,4,1.3862943611,5,0.0126262626
1981-05-01,70,1981,5,6,1.7917594692,5,0.0126262626
1981-05-01,71,1981,5,6,1.7917594692,5,0.0126262626
1981-05-01,72,1981,5,14,2.6390573296,5,0.0126262626
